target_sku,difference_reason,current_sku,product_name,product_category_id,uom_id,cost_price,sell_price,item_value,tipe_pajak,pajak,jumlah_kelipatan_gudang_besar,jumlah_jual_kategori_banyak,kode_merk,biaya,qty_available,qty_reserved,qty_min
002010000035,"category,biaya",CAB-002010000035,"COPPER UNION/WATERMUR 1 3/8",345,28,82589.00,243504.00,0.00,"Non Pajak",0.00,1,10000,,207400.00,3.00,3.00,1.00
002010000035,"category,biaya",CAB-002010000035-DUP2-R14263,"COPPER UNION/WATERMUR 1 3/8",37,28,82589.00,243504.00,0.00,"Non Pajak",0.00,1,10000,,68824.00,52.00,0.00,1.00
002010000042,"category,biaya",CAB-002010000042,"COPPER UNION/WATERMUR 1 5/8",345,28,99000.00,292259.00,0.00,"Non Pajak",0.00,1,10000,,248625.00,3.00,3.00,1.00
002010000042,"category,biaya",CAB-002010000042-DUP2-R14264,"COPPER UNION/WATERMUR 1 5/8",37,28,99000.00,292259.00,0.00,"Non Pajak",0.00,1,10000,,82500.00,43.00,0.00,1.00
002013009006,"category,biaya",CAB-002013009006,"COPPER TEE REDUCER 3/8 X 1/4",635,28,24583.00,29500.00,0.00,"Non Pajak",0.00,1,10000,,25075.00,0.00,0.00,1.00
002013009006,"category,biaya",CAB-002013009006-DUP2-R14002,"COPPER TEE REDUCER 3/8 X 1/4",309,28,24583.00,29500.00,0.00,"Non Pajak",0.00,1,10000,,24583.00,673.00,0.00,1.00
002013013006,"category,biaya",CAB-002013013006,"COPPER TEE REDUCER 1/2 X 1/4",635,28,27917.00,33500.00,0.00,"Non Pajak",0.00,1,10000,,28475.00,0.00,0.00,1.00
002013013006,"category,biaya",CAB-002013013006-DUP2-R13977,"COPPER TEE REDUCER 1/2 X 1/4",309,28,27917.00,33500.00,0.00,"Non Pajak",0.00,1,10000,,27917.00,495.00,0.00,1.00
002013016009,"category,biaya",CAB-002013016009,"COPPER TEE REDUCER 5/8 X 3/8",635,28,27083.00,32500.00,0.00,"Non Pajak",0.00,1,10000,,27625.00,131.00,161.00,1.00
002013016009,"category,biaya",CAB-002013016009-DUP2-R14010,"COPPER TEE REDUCER 5/8 X 3/8",309,28,27083.00,32500.00,0.00,"Non Pajak",0.00,1,10000,,27083.00,373.00,0.00,1.00
002013016013,"category,biaya",CAB-002013016013,"COPPER TEE REDUCER 5/8 X 1/2",635,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26775.00,38.00,77.00,1.00
002013016013,"category,biaya",CAB-002013016013-DUP2-R14008,"COPPER TEE REDUCER 5/8 X 1/2",309,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26250.00,43.00,0.00,1.00
002013019016,"category,biaya",CAB-002013019016,"COPPER TEE REDUCER 3/4 X 5/8",635,28,32500.00,39000.00,0.00,"Non Pajak",0.00,1,10000,,33150.00,2.00,32.00,1.00
002013019016,"category,biaya",CAB-002013019016-DUP2-R14001,"COPPER TEE REDUCER 3/4 X 5/8",309,28,32500.00,39000.00,0.00,"Non Pajak",0.00,1,10000,,32500.00,296.00,0.00,1.00
002013022013,"category,biaya",CAB-002013022013,"COPPER TEE REDUCER 7/8 X 1/2",635,28,40833.00,49000.00,0.00,"Non Pajak",0.00,1,10000,,41650.00,0.00,3.00,1.00
002013022013,"category,biaya",CAB-002013022013-DUP2-R14011,"COPPER TEE REDUCER 7/8 X 1/2",309,28,40833.00,49000.00,0.00,"Non Pajak",0.00,1,10000,,40833.00,678.00,0.00,1.00
002013022016,"category,biaya",CAB-002013022016,"COPPER TEE REDUCER 7/8 X 5/8",635,28,36667.00,44000.00,0.00,"Non Pajak",0.00,1,10000,,37400.00,0.00,0.00,1.00
002013022016,"category,biaya",CAB-002013022016-DUP2-R14014,"COPPER TEE REDUCER 7/8 X 5/8",309,28,36667.00,44000.00,0.00,"Non Pajak",0.00,1,10000,,36667.00,2453.00,0.00,1.00
002013025013,"category,biaya",CAB-002013025013,"COPPER TEE REDUCER 1 X 1/2",635,28,86250.00,103500.00,0.00,"Non Pajak",0.00,1,10000,,87975.00,0.00,0.00,1.00
002013025013,"category,biaya",CAB-002013025013-DUP2-R13974,"COPPER TEE REDUCER 1 X 1/2",309,28,86250.00,103500.00,0.00,"Non Pajak",0.00,1,10000,,86250.00,356.00,0.00,1.00
002013028016,"category,biaya",CAB-002013028016,"COPPER TEE REDUCER 1 1/8 X 5/8",635,28,76667.00,92000.00,0.00,"Non Pajak",0.00,1,10000,,78200.00,100.00,100.00,1.00
002013028016,"category,biaya",CAB-002013028016-DUP2-R13962,"COPPER TEE REDUCER 1 1/8 X 5/8",309,28,76667.00,92000.00,0.00,"Non Pajak",0.00,1,10000,,76667.00,165.00,0.00,1.00
002013042016,"category,biaya",CAB-002013042016,"COPPER TEE REDUCER 1 5/8 X 5/8",635,6,0.00,243504.00,0.00,"Non Pajak",0.00,1,1,PS,207400.00,0.00,0.00,1.00
002013042016,"category,biaya",CAB-002013042016-DUP2-R13972,"COPPER TEE REDUCER 1 5/8 X 5/8",309,6,0.00,243504.00,0.00,"Non Pajak",0.00,1,1,PS,0.00,0.00,0.00,1.00
002013042022,"category,biaya",CAB-002013042022,"COPPER TEE REDUCER 1 5/8 X 7/8",635,28,187083.00,224500.00,0.00,"Non Pajak",0.00,1,10000,,190825.00,4.00,4.00,1.00
002013042022,"category,biaya",CAB-002013042022-DUP2-R13973,"COPPER TEE REDUCER 1 5/8 X 7/8",309,28,187083.00,224500.00,0.00,"Non Pajak",0.00,1,10000,,187083.00,2.00,0.00,1.00
002013042028,"category,biaya",CAB-002013042028,"COPPER TEE REDUCER 1 5/8 X 1 1/8",635,28,170833.00,205000.00,0.00,"Non Pajak",0.00,1,10000,,174250.00,0.00,0.00,1.00
002013042028,"category,biaya",CAB-002013042028-DUP2-R13969,"COPPER TEE REDUCER 1 5/8 X 1 1/8",309,28,170833.00,205000.00,0.00,"Non Pajak",0.00,1,10000,,170833.00,2.00,0.00,1.00
002013054022,"category,biaya",CAB-002013054022,"COPPER TEE REDUCER 2 1/8 X 7/8",635,28,316667.00,380000.00,0.00,"Non Pajak",0.00,1,10000,,323000.00,0.00,0.00,1.00
002013054022,"category,biaya",CAB-002013054022-DUP2-R13985,"COPPER TEE REDUCER 2 1/8 X 7/8",309,28,316667.00,380000.00,0.00,"Non Pajak",0.00,1,10000,,316667.00,0.00,0.00,1.00
002013067028,"category,biaya",CAB-002013067028,"COPPER TEE REDUCER 2 5/8 X 1 1/8",635,28,535833.00,643000.00,0.00,"Non Pajak",0.00,1,10000,,546550.00,0.00,0.00,1.00
002013067028,"category,biaya",CAB-002013067028-DUP2-R13986,"COPPER TEE REDUCER 2 5/8 X 1 1/8",309,28,535833.00,643000.00,0.00,"Non Pajak",0.00,1,10000,,535833.00,0.00,0.00,1.00
002014019015,"category,biaya",CAB-002014019015,"COPPER SOK DRAT LUAR PIPA 3/4 X DRAT 1/2",635,6,40000.00,52650.00,0.00,"Non Pajak",0.00,1,1,PS,45050.00,128.00,28.00,1.00
002014019015,"category,biaya",CAB-002014019015-DUP2-R13921,"COPPER SOK DRAT LUAR PIPA 3/4 X DRAT 1/2",309,6,40000.00,52650.00,0.00,"Non Pajak",0.00,1,1,PS,0.00,1081.00,0.00,1.00
002014020019,"category,biaya",CAB-002014020019,"COPPER SOK DRAT LUAR PIPA 3/4 X 3/4",635,28,30458.00,43000.00,0.00,"Non Pajak",0.00,1,10000,,36550.00,159.00,159.00,1.00
002014020019,"category,biaya",CAB-002014020019-DUP2-R13920,"COPPER SOK DRAT LUAR PIPA 3/4 X 3/4",309,28,30458.00,43000.00,0.00,"Non Pajak",0.00,1,10000,,30458.00,0.00,0.00,1.00
002014028025,"category,biaya",CAB-002014028025,"COPPER SOK DRAT LUAR PIPA 1 1/8 X DRAT 1",635,28,0.00,60500.00,0.00,"Non Pajak",0.00,1,10000,,51425.00,60.00,60.00,1.00
002014028025,"category,biaya",CAB-002014028025-DUP2-R13914,"COPPER SOK DRAT LUAR PIPA 1 1/8 X DRAT 1",309,28,0.00,60500.00,0.00,"Non Pajak",0.00,1,10000,,0.00,0.00,0.00,1.00
002014054050,"category,biaya",CAB-002014054050,"COPPER SOK DRAT LUAR PIPA 2 1/8 X DRAT 2",635,28,146250.00,175500.00,0.00,"Non Pajak",0.00,1,10000,,149175.00,4.00,7.00,1.00
002014054050,"category,biaya",CAB-002014054050-DUP2-R13917,"COPPER SOK DRAT LUAR PIPA 2 1/8 X DRAT 2",309,28,146250.00,175500.00,0.00,"Non Pajak",0.00,1,10000,,146250.00,53.00,0.00,1.00
002015015013,"category,biaya",CAB-002015015013,"COPPER FEMALE ADAPTOR 1/2 X 1/2",635,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26775.00,97.00,97.00,1.00
002015015013,"category,biaya",CAB-002015015013-DUP2-R13729,"COPPER FEMALE ADAPTOR 1/2 X 1/2",309,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26250.00,0.00,0.00,1.00
002015015016,"category,biaya",CAB-002015015016,"COPPER FEMALE ADAPTOR 1/2 X 5/8",635,28,24583.00,29500.00,0.00,"Non Pajak",0.00,1,10000,,25075.00,0.00,1.00,1.00
002015015016,"category,biaya",CAB-002015015016-DUP2-R13730,"COPPER FEMALE ADAPTOR 1/2 X 5/8",309,28,24583.00,29500.00,0.00,"Non Pajak",0.00,1,10000,,24583.00,0.00,0.00,1.00
002015020019,"category,biaya",CAB-002015020019,"COPPER FEMALE ADAPTOR 3/4 X 3/4",635,28,44167.00,53000.00,0.00,"Non Pajak",0.00,1,10000,,45050.00,23.00,42.00,1.00
002015020019,"category,biaya",CAB-002015020019-DUP2-R13733,"COPPER FEMALE ADAPTOR 3/4 X 3/4",309,28,44167.00,53000.00,0.00,"Non Pajak",0.00,1,10000,,44167.00,176.00,0.00,1.00
002015020022,"category,biaya",CAB-002015020022,"COPPER FEMALE ADAPTOR 3/4 X 7/8",635,28,37500.00,45000.00,0.00,"Non Pajak",0.00,1,10000,,38250.00,3.00,3.00,1.00
002015020022,"category,biaya",CAB-002015020022-DUP2-R13734,"COPPER FEMALE ADAPTOR 3/4 X 7/8",309,28,37500.00,45000.00,0.00,"Non Pajak",0.00,1,10000,,37500.00,1090.00,0.00,1.00
002015025028,"category,biaya",CAB-002015025028,"COPPER FEMALE ADAPTOR 1 X 1 1/8",635,28,53750.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,54825.00,16.00,14.00,1.00
002015025028,"category,biaya",CAB-002015025028-DUP2-R13728,"COPPER FEMALE ADAPTOR 1 X 1 1/8",309,28,53750.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,53750.00,470.00,0.00,1.00
002015040042,"category,biaya",CAB-002015040042,"COPPER FEMALE ADAPTOR 1 1/2 X 1 5/8",635,28,113750.00,136500.00,0.00,"Non Pajak",0.00,1,10000,,116025.00,6.00,6.00,1.00
002015040042,"category,biaya",CAB-002015040042-DUP2-R13725,"COPPER FEMALE ADAPTOR 1 1/2 X 1 5/8",309,28,113750.00,136500.00,0.00,"Non Pajak",0.00,1,10000,,113750.00,130.00,0.00,1.00
002015050054,"category,biaya",CAB-002015050054,"COPPER FEMALE ADAPTOR 2 X 2 1/8",635,28,154583.00,185500.00,0.00,"Non Pajak",0.00,1,10000,,157675.00,0.00,0.00,1.00
002015050054,"category,biaya",CAB-002015050054-DUP2-R13732,"COPPER FEMALE ADAPTOR 2 X 2 1/8",309,28,154583.00,185500.00,0.00,"Non Pajak",0.00,1,10000,,154583.00,124.00,0.00,1.00
002017009006,"category,biaya",CAB-002017009006,"COPPER REDUCER 3/8 X 1/4",635,28,9167.00,11000.00,0.00,"Non Pajak",0.00,1,10000,,9350.00,2.00,2.00,1.00
002017009006,"category,biaya",CAB-002017009006-DUP2-R13848,"COPPER REDUCER 3/8 X 1/4",309,28,9167.00,11000.00,0.00,"Non Pajak",0.00,1,10000,,9167.00,2472.00,0.00,1.00
002017013006,"category,biaya",CAB-002017013006,"COPPER REDUCER 1/2 X 1/4",635,28,14167.00,17000.00,0.00,"Non Pajak",0.00,1,10000,,14450.00,0.00,0.00,1.00
002017013006,"category,biaya",CAB-002017013006-DUP2-R13814,"COPPER REDUCER 1/2 X 1/4",309,28,14167.00,17000.00,0.00,"Non Pajak",0.00,1,10000,,14167.00,3311.00,0.00,1.00
002017022006,"category,biaya",CAB-002017022006,"COPPER REDUCER 7/8 X 1/4",635,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26775.00,0.00,0.00,1.00
002017022006,"category,biaya",CAB-002017022006-DUP2-R13861,"COPPER REDUCER 7/8 X 1/4",309,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26250.00,653.00,0.00,1.00
002017022009,"category,biaya",CAB-002017022009,"COPPER REDUCER 7/8 X 3/8",635,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26775.00,0.00,0.00,1.00
002017022009,"category,biaya",CAB-002017022009-DUP2-R13862,"COPPER REDUCER 7/8 X 3/8",309,28,26250.00,31500.00,0.00,"Non Pajak",0.00,1,10000,,26250.00,682.00,0.00,1.00
002017022013,"category,biaya",CAB-002017022013,"COPPER REDUCER 7/8 X 1/2",635,28,20417.00,24500.00,0.00,"Non Pajak",0.00,1,10000,,20825.00,0.00,6.00,1.00
002017022013,"category,biaya",CAB-002017022013-DUP2-R13860,"COPPER REDUCER 7/8 X 1/2",309,28,20417.00,24500.00,0.00,"Non Pajak",0.00,1,10000,,20417.00,1047.00,0.00,1.00
002017025013,"category,biaya",CAB-002017025013,"COPPER REDUCER 1 X 1/2",635,28,33333.00,38000.00,0.00,"Non Pajak",0.00,1,10000,,34200.00,0.00,0.00,1.00
002017025013,"category,biaya",CAB-002017025013-DUP2-R13811,"COPPER REDUCER 1 X 1/2",309,28,33333.00,38000.00,0.00,"Non Pajak",0.00,1,10000,,33333.00,1306.00,0.00,1.00
002017025016,"category,biaya",CAB-002017025016,"COPPER REDUCER 1 X 5/8",635,28,28333.00,40000.00,0.00,"Non Pajak",0.00,1,10000,,34000.00,0.00,0.00,1.00
002017025016,"category,biaya",CAB-002017025016-DUP2-R13813,"COPPER REDUCER 1 X 5/8",309,28,28333.00,40000.00,0.00,"Non Pajak",0.00,1,10000,,28333.00,746.00,0.00,1.00
002017028013,"category,biaya",CAB-002017028013,"COPPER REDUCER 1 1/8 X 1/2",635,28,31250.00,37500.00,0.00,"Non Pajak",0.00,1,10000,,31875.00,9.00,13.00,1.00
002017028013,"category,biaya",CAB-002017028013-DUP2-R13783,"COPPER REDUCER 1 1/8 X 1/2",309,28,31250.00,37500.00,0.00,"Non Pajak",0.00,1,10000,,31250.00,942.00,0.00,1.00
002017028016,"category,biaya",CAB-002017028016,"COPPER REDUCER 1 1/8 X 5/8",635,28,23750.00,28500.00,0.00,"Non Pajak",0.00,1,10000,,24225.00,59.00,59.00,1.00
002017028016,"category,biaya",CAB-002017028016-DUP2-R13786,"COPPER REDUCER 1 1/8 X 5/8",309,28,23750.00,28500.00,0.00,"Non Pajak",0.00,1,10000,,23750.00,3446.00,0.00,1.00
002017028019,"category,biaya",CAB-002017028019,"COPPER REDUCER 1 1/8 X 3/4",635,28,32500.00,39000.00,0.00,"Non Pajak",0.00,1,10000,,33150.00,4.00,6.00,1.00
002017028019,"category,biaya",CAB-002017028019-DUP2-R13784,"COPPER REDUCER 1 1/8 X 3/4",309,28,32500.00,39000.00,0.00,"Non Pajak",0.00,1,10000,,32500.00,1013.00,0.00,1.00
002017028022,"category,biaya",CAB-002017028022,"COPPER REDUCER 1 1/8 X 7/8",635,28,25417.00,30500.00,0.00,"Non Pajak",0.00,1,10000,,25925.00,14.00,14.00,1.00
002017028022,"category,biaya",CAB-002017028022-DUP2-R13788,"COPPER REDUCER 1 1/8 X 7/8",309,28,25417.00,30500.00,0.00,"Non Pajak",0.00,1,10000,,25417.00,1678.00,0.00,1.00
002017028025,"category,biaya",CAB-002017028025,"COPPER REDUCER 1 1/8 X 1",635,28,40833.00,49000.00,0.00,"Non Pajak",0.00,1,10000,,41650.00,4.00,6.00,1.00
002017028025,"category,biaya",CAB-002017028025-DUP2-R13782,"COPPER REDUCER 1 1/8 X 1",309,28,40833.00,49000.00,0.00,"Non Pajak",0.00,1,10000,,40833.00,265.00,0.00,1.00
002017032019,"category,biaya",CAB-002017032019,"COPPER REDUCER 1 1/4 X 3/4",635,28,50417.00,60500.00,0.00,"Non Pajak",0.00,1,10000,,51425.00,0.00,0.00,1.00
002017032019,"category,biaya",CAB-002017032019-DUP2-R13779,"COPPER REDUCER 1 1/4 X 3/4",309,28,50417.00,60500.00,0.00,"Non Pajak",0.00,1,10000,,50417.00,276.00,0.00,1.00
002017032025,"category,biaya",CAB-002017032025,"COPPER REDUCER 1 1/4 X 1",635,28,42500.00,51000.00,0.00,"Non Pajak",0.00,1,10000,,43350.00,0.00,0.00,1.00
002017032025,"category,biaya",CAB-002017032025-DUP2-R13776,"COPPER REDUCER 1 1/4 X 1",309,28,42500.00,51000.00,0.00,"Non Pajak",0.00,1,10000,,42500.00,313.00,0.00,1.00
002017035022,"category,biaya",CAB-002017035022,"COPPER REDUCER 1 3/8 X 7/8",635,28,44167.00,53000.00,0.00,"Non Pajak",0.00,1,10000,,45050.00,1.00,1.00,1.00
002017035022,"category,biaya",CAB-002017035022-DUP2-R13798,"COPPER REDUCER 1 3/8 X 7/8",309,28,44167.00,53000.00,0.00,"Non Pajak",0.00,1,10000,,44167.00,96.00,0.00,1.00
002017035025,"category,biaya",CAB-002017035025,"COPPER REDUCER 1 3/8 X 1",635,28,45688.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,54825.00,22.00,22.00,1.00
002017035025,"category,biaya",CAB-002017035025-DUP2-R13790,"COPPER REDUCER 1 3/8 X 1",309,28,45688.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,45688.00,200.00,0.00,1.00
002017035032,"category,biaya",CAB-002017035032,"COPPER REDUCER 1 3/8 X 1 1/4",635,28,53750.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,54825.00,0.00,0.00,1.00
002017035032,"category,biaya",CAB-002017035032-DUP2-R13791,"COPPER REDUCER 1 3/8 X 1 1/4",309,28,53750.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,53750.00,0.00,0.00,1.00
002017042016,"category,biaya",CAB-002017042016,"COPPER REDUCER 1 5/8 X 5/8",635,28,35000.00,77900.00,0.00,"Non Pajak",0.00,1,1,,66300.00,5.00,5.00,1.00
002017042016,"category,biaya",CAB-002017042016-DUP2-R13807,"COPPER REDUCER 1 5/8 X 5/8",309,28,35000.00,77900.00,0.00,"Non Pajak",0.00,1,1,,35000.00,158.00,0.00,1.00
002017042022,"category,biaya",CAB-002017042022,"COPPER REDUCER 1 5/8 X 7/8",635,28,53750.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,54825.00,6.00,6.00,1.00
002017042022,"category,biaya",CAB-002017042022-DUP2-R13809,"COPPER REDUCER 1 5/8 X 7/8",309,28,53750.00,64500.00,0.00,"Non Pajak",0.00,1,10000,,53750.00,22.00,0.00,1.00
002017042025,"category,biaya",CAB-002017042025,"COPPER REDUCER 1 5/8 X 1",635,28,92917.00,111500.00,0.00,"Non Pajak",0.00,1,10000,,94775.00,0.00,0.00,1.00
002017042025,"category,biaya",CAB-002017042025-DUP2-R13800,"COPPER REDUCER 1 5/8 X 1",309,28,92917.00,111500.00,0.00,"Non Pajak",0.00,1,10000,,92917.00,6.00,0.00,1.00
002017042028,"category,biaya",CAB-002017042028,"COPPER REDUCER 1 5/8 X 1 1/8",635,28,56250.00,67500.00,0.00,"Non Pajak",0.00,1,10000,,57375.00,0.00,0.00,1.00
002017042028,"category,biaya",CAB-002017042028-DUP2-R13802,"COPPER REDUCER 1 5/8 X 1 1/8",309,28,56250.00,67500.00,0.00,"Non Pajak",0.00,1,10000,,56250.00,0.00,0.00,1.00
002017054028,"category,biaya",CAB-002017054028,"COPPER REDUCER 2 1/8 X 1 1/8",635,28,105833.00,127000.00,0.00,"Non Pajak",0.00,1,10000,,107950.00,0.00,0.00,1.00
002017054028,"category,biaya",CAB-002017054028-DUP2-R13816,"COPPER REDUCER 2 1/8 X 1 1/8",309,28,105833.00,127000.00,0.00,"Non Pajak",0.00,1,10000,,105833.00,0.00,0.00,1.00
002017080042,"category,biaya",CAB-002017080042,"COPPER REDUCER 3 1/8 X 1 5/8",635,28,373750.00,448500.00,0.00,"Non Pajak",0.00,1,10000,,381225.00,0.00,0.00,1.00
002017080042,"category,biaya",CAB-002017080042-DUP2-R13838,"COPPER REDUCER 3 1/8 X 1 5/8",309,28,373750.00,448500.00,0.00,"Non Pajak",0.00,1,10000,,373750.00,14.00,0.00,1.00
002017080054,"category,biaya",CAB-002017080054,"COPPER REDUCER 3 1/8 X 2 1/8",635,28,373750.00,448500.00,0.00,"Non Pajak",0.00,1,10000,,381225.00,2.00,2.00,1.00
002017080054,"category,biaya",CAB-002017080054-DUP2-R13840,"COPPER REDUCER 3 1/8 X 2 1/8",309,28,373750.00,448500.00,0.00,"Non Pajak",0.00,1,10000,,373750.00,6.00,0.00,1.00
002017104042,"category,biaya",CAB-002017104042,"COPPER REDUCER 4 1/8 X 1 5/8",635,28,260000.00,1052000.00,0.00,"Non Pajak",0.00,1,1,,894200.00,1.00,1.00,1.00
002017104042,"category,biaya",CAB-002017104042-DUP2-R13850,"COPPER REDUCER 4 1/8 X 1 5/8",309,28,260000.00,1052000.00,0.00,"Non Pajak",0.00,1,1,,290000.00,0.00,0.00,1.00
002018000009,"category,biaya",CAB-002018000009,"COPPER ELBO 3/8 USA",635,28,13728.00,39901.00,0.00,"Non Pajak",0.00,1,10000,,36000.00,10.00,16.00,1.00
002018000009,"category,biaya",CAB-002018000009-DUP2-R13705,"COPPER ELBO 3/8 USA",309,28,13728.00,39901.00,0.00,"Non Pajak",0.00,1,10000,,19643.00,243.00,0.00,1.00
002018000016,"category,biaya",CAB-002018000016,"COPPER ELBO 5/8 USA",635,28,4719.00,17806.00,0.00,"Non Pajak",0.00,1,10000,,16200.00,16.00,94.00,1.00
002018000016,"category,biaya",CAB-002018000016-DUP2-R13719,"COPPER ELBO 5/8 USA",309,28,4719.00,17806.00,0.00,"Non Pajak",0.00,1,10000,,6752.00,7740.00,0.00,1.00
002018000022,"category,biaya",CAB-002018000022,"COPPER ELBO 7/8 USA",635,28,10582.00,50455.00,0.00,"Non Pajak",0.00,1,10000,,45450.00,49.00,53.00,1.00
002018000022,"category,biaya",CAB-002018000022-DUP2-R13722,"COPPER ELBO 7/8 USA",309,28,10582.00,50455.00,0.00,"Non Pajak",0.00,1,10000,,15142.00,2953.00,0.00,1.00
002018000035,"category,biaya",CAB-002018000035,"COPPER ELBO 1 3/8 USA",635,28,38181.00,131716.00,0.00,"Non Pajak",0.00,1,10000,,118800.00,45.00,45.00,1.00
002018000035,"category,biaya",CAB-002018000035-DUP2-R13685,"COPPER ELBO 1 3/8 USA",309,28,38181.00,131716.00,0.00,"Non Pajak",0.00,1,10000,,54632.00,4066.00,0.00,1.00
002018000042,"category,biaya",CAB-002018000042,"COPPER ELBO 1 5/8 USA",635,28,59631.00,198215.00,0.00,"Non Pajak",0.00,1,10000,,178650.00,26.00,26.00,1.00
002018000042,"category,biaya",CAB-002018000042-DUP2-R13688,"COPPER ELBO 1 5/8 USA",309,28,59631.00,198215.00,0.00,"Non Pajak",0.00,1,10000,,85324.00,38.00,0.00,1.00
002019000035,"category,biaya",CAB-002019000035,"COPPER ELBO 45D 1 3/8 USA",635,28,36456.00,176981.00,0.00,"Non Pajak",0.00,1,10000,,159300.00,2.00,2.00,1.00
002019000035,"category,biaya",CAB-002019000035-DUP2-R13710,"COPPER ELBO 45D 1 3/8 USA",309,28,36456.00,176981.00,0.00,"Non Pajak",0.00,1,10000,,45297.00,199.00,0.00,1.00
002020000035,"category,biaya",CAB-002020000035,"COPPER LONG ELBO 1 3/8 USA",635,28,71214.00,191780.00,0.00,"Non Pajak",0.00,1,10000,,163200.00,0.00,29.00,1.00
002020000035,"category,biaya",CAB-002020000035-DUP2-R13747,"COPPER LONG ELBO 1 3/8 USA",309,28,71214.00,191780.00,0.00,"Non Pajak",0.00,1,10000,,101898.00,112.00,0.00,1.00
002021000019,"category,biaya",CAB-002021000019,"COPPER TEE 3/4 USA",635,28,34848.00,126996.00,0.00,"Non Pajak",0.00,1,10000,,114300.00,1.00,1.00,1.00
002021000019,"category,biaya",CAB-002021000019-DUP2-R13948,"COPPER TEE 3/4 USA",309,28,34848.00,126996.00,0.00,"Non Pajak",0.00,1,10000,,44695.00,147.00,0.00,1.00
002021000028,"category,biaya",CAB-002021000028,"COPPER TEE 1 1/8 USA",635,28,40561.00,157886.00,0.00,"Non Pajak",0.00,1,10000,,142200.00,0.00,1.00,1.00
002021000028,"category,biaya",CAB-002021000028-DUP2-R13928,"COPPER TEE 1 1/8 USA",309,28,40561.00,157886.00,0.00,"Non Pajak",0.00,1,10000,,40561.00,552.00,0.00,1.00
002022000009,"category,biaya",CAB-002022000009,"COPPER SOK 3/8 USA",635,28,2342.00,17161.00,0.00,"Non Pajak",0.00,1,10000,,14875.00,0.00,0.00,1.00
002022000009,"category,biaya",CAB-002022000009-DUP2-R13891,"COPPER SOK 3/8 USA",309,28,2342.00,17161.00,0.00,"Non Pajak",0.00,1,10000,,2342.00,2999.00,0.00,1.00
002022000013,"category,biaya",CAB-002022000013,"COPPER SOK 1/2 USA",635,28,3087.00,23599.00,0.00,"Non Pajak",0.00,1,10000,,21600.00,13.00,13.00,1.00
002022000013,"category,biaya",CAB-002022000013-DUP2-R13883,"COPPER SOK 1/2 USA",309,28,3087.00,23599.00,0.00,"Non Pajak",0.00,1,10000,,3836.00,4225.00,0.00,1.00
002022000016,"category,biaya",CAB-002022000016,"COPPER SOK 5/8 USA",635,28,2448.00,12442.00,0.00,"Non Pajak",0.00,1,10000,,11250.00,4.00,4.00,1.00
002022000016,"category,biaya",CAB-002022000016-DUP2-R13894,"COPPER SOK 5/8 USA",309,28,2448.00,12442.00,0.00,"Non Pajak",0.00,1,10000,,3851.00,3453.00,0.00,1.00
002022000022,"category,biaya",CAB-002022000022,"COPPER SOK 7/8 USA",635,28,5040.00,25098.00,0.00,"Non Pajak",0.00,1,10000,,22950.00,22.00,22.00,1.00
002022000022,"category,biaya",CAB-002022000022-DUP2-R13896,"COPPER SOK 7/8 USA",309,28,5040.00,25098.00,0.00,"Non Pajak",0.00,1,10000,,7929.00,1790.00,0.00,1.00
002022000035,"category,biaya",CAB-002022000035,"COPPER SOK 1 3/8 USA",635,28,16992.00,78299.00,0.00,"Non Pajak",0.00,1,10000,,70650.00,4.00,4.00,1.00
002022000035,"category,biaya",CAB-002022000035-DUP2-R13879,"COPPER SOK 1 3/8 USA",309,28,16992.00,78299.00,0.00,"Non Pajak",0.00,1,10000,,21793.00,2441.00,0.00,1.00
002024042035,"category,biaya",CAB-002024042035,"COPPER REDUCER 1 5/8 x 1 3/8 USA",635,28,52338.00,185131.00,0.00,"Non Pajak",0.00,1,10000,,166950.00,0.00,0.00,1.00
002024042035,"category,biaya",CAB-002024042035-DUP2-R13805,"COPPER REDUCER 1 5/8 x 1 3/8 USA",309,28,52338.00,185131.00,0.00,"Non Pajak",0.00,1,10000,,74889.00,181.00,0.00,1.00
002025016015,"category,biaya",CAB-002025016015,"COPPER SOK DRAT DALAM 5/8 X 1/2 USA",635,28,14960.00,50199.00,0.00,"Non Pajak",0.00,1,10000,,42925.00,0.00,0.00,1.00
